subscriber_id;period_id;msisdn;recharge_amount;number_of_recharges;number_of_sms_onnet;number_of_sms_offnet;number_of_sms_international;mou_onnet;mou_offnet_mobile;mou_offnet_fix;mou_international;bonus_on_consumption_revenue;bonus_on_refill_revenue;bonus_on_refill_flash_revenue;number_of_reactivations;consumption_revenue;arpu_out_without_bonus;incoming_revenue;data_trafic_volume;total_voice_revenu_amount;total_data_revenu_amount;device_type;flag_smartphone
2144616443;202208;7632ba9ecaaa70135173f344fea3a673;13000.000;5;11;0;0;240.00;240.00;0.00;0.00;0.000;0.000;0.000;0;10945.000;10945.000;869.526;1620312088.000000;857.756000;;Phablet;Y
2149176159;202208;824f5026b342b73d99445ef9b66ce8af;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000000;;;Phablet;Y
2150420290;202208;87257f5139a366e703305176032316b7;3000.000;3;3;0;0;1541.00;240.00;0.00;0.00;0.000;13200.000;0.000;0;16290.000;3090.000;18.585;229597579.000000;18.585000;;Smartphone;Y
2149019476;202208;26e5ebc8a3c34e133c8ceaee4d86faa1;31000.000;11;30;12;0;10740.00;12300.00;300.00;0.00;0.000;0.000;900.000;1;34995.000;34095.000;4471.236;1709889512.000000;4470.617000;;Phablet;Y
2148883202;202208;86f741aed53a5c4a4a129d1c4a9a0e12;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;201963085.000000;;;Feature Phone;N
2145613924;202208;876f9efaa6b620ccf02521a79a44e2e7;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;4670475084.000000;;;Router;N
2145169138;202208;b70bf5547a30fa425e29e6ffb5b6d755;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;14.868;2833744.000000;14.868000;;Phablet;Y
2153781669;202208;b583c1dfb41c7c93195fedf432e5414e;40000.000;8;16;4;0;39540.00;22280.00;0.00;0.00;0.000;473390.000;0.000;0;513550.000;40160.000;4016.626;9882807497.000000;3559.744000;;Phablet;Y
23538794;202209;d4dd394df962211b562c8d41e0db8357;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;;;;;
2147216203;202208;152c6f2482eded6fb47bdd418e9b21fc;2000.000;2;2;0;0;0.00;480.00;0.00;0.00;0.000;3220.000;0.000;0;3870.000;650.000;437.057;102324.000000;437.057000;;Phablet;Y
2150344683;202208;b6f5dce8d532a76fe3fdfd6dcc3f5ca7;5000.000;1;0;0;0;4320.00;3900.00;0.00;0.00;0.000;0.000;0.000;0;4900.000;4900.000;1054.079;3561.000000;892.700000;;Phablet;Y
2144803083;202208;199ec8e44217995e8e6c7aab6ed14bb2;45000.000;9;20;9;0;19200.00;16260.00;0.00;0.00;0.000;271875.000;0.000;0;315675.000;43800.000;6276.181;11751052776.000000;6276.181000;;Phablet;Y
2145962512;202208;a75500d8f82ebf1b9694d3686f6e4ffb;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;7029632740.000000;;;Tablet;Y
2142090217;202208;9a9ed4f0139fb7ada8e0ceae0aecc0ae;66000.000;50;50;0;0;57070.00;2076.00;0.00;0.00;0.000;0.000;0.000;0;62330.000;62330.000;1088.462;24240964243.000000;1030.848000;;Phablet;Y
2153578511;202208;5f1793851254b9d1e8d3ead0b67d1a54;13000.000;9;15;0;0;2050.00;1820.00;0.00;0.00;0.000;9000.000;0.000;0;20764.000;11764.000;5018.071;2159709817.000000;5011.876000;;Phablet;Y
2154991848;202208;03b13c5619860b372220d7ea70cd4004;4000.000;4;4;0;0;1202.00;720.00;0.00;0.00;0.000;6680.000;0.000;0;11265.000;4585.000;661.006;609975749.000000;661.007000;;Phablet;Y
2149130536;202208;902e201e7cdbf64ae551a3caf57bb496;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;1475.000000;;;Smartphone;Y
2148194014;202208;c81650e4fb8ae5cf4bedbc0d0500067e;30000.000;14;48;0;0;540.00;1560.00;0.00;0.00;0.000;0.000;0.000;0;17510.000;17510.000;1176.430;2604717884.000000;1166.519000;;Phablet;Y
2152546783;202208;76e05afeda808c7de3bbd4dc960f2f2e;3000.000;3;2;14;0;0.00;1500.00;0.00;0.00;0.000;11390.000;0.000;0;14385.000;2995.000;741.541;187544231.000000;741.542000;;Smartphone;Y
2154602137;202208;621ebe9b6554c5e68ce9981b12fa8775;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;620.923;0.000000;620.923000;;Phablet;Y
2144641463;202208;aa83613179608ff269b20fad378e1df5;16000.000;16;167;1;0;6708.00;6262.00;0.00;0.00;0.000;99605.000;300.000;0;115940.000;16035.000;4768.753;1894270944.000000;4768.753000;;Smartphone;Y
2150379301;202208;0d19f4b6695e06eccac3b14cf259ce5b;13000.000;5;4;0;0;7080.00;3480.00;0.00;0.00;0.000;0.000;0.000;0;12135.000;12135.000;599.240;1134945244.000000;494.545000;;Phablet;Y
2147234642;202208;b25da1453def40aab83f8bd6254f3241;4000.000;4;193;5;0;1860.00;300.00;0.00;0.00;0.000;20080.000;0.000;0;21685.000;1605.000;120.183;2061200632.000000;94.164000;;Phablet;Y
2152444354;202208;969af1759016532b3e883e53451c01e2;5000.000;1;3;0;0;600.00;240.00;0.00;0.00;0.000;5980.000;0.000;0;11900.000;5920.000;26.948;935987876.000000;26.948000;;Phablet;Y
2156261247;202208;fa380cf4abb1a9f4b8821b08a37f0d9e;1000.000;1;4;0;0;17972.00;10335.00;0.00;0.00;0.000;500.000;60000.000;0;91507.500;31007.500;11.151;9868872707.000000;11.151000;;Phablet;Y
2156764378;202208;f4b6ef57132d3b7a6d9b2a9d4789658c;0.000;0;7;11;0;5652.00;23484.00;24.00;0.00;0.000;0.000;0.000;0;1350.000;1350.000;1228.159;13970903775.000000;1227.539000;;Phablet;Y
2148037059;202208;fd90ec08a848b274a9ff4c4da674f5be;23000.000;11;2;9;0;1440.00;6180.00;0.00;0.00;0.000;46200.000;0.000;0;80625.000;34425.000;2271.397;22511567520.000000;2271.397000;;Phablet;Y
2149947631;202208;17ce1892ec7ff5d7795a26ad925c2276;17000.000;9;47;56;0;4080.00;10303.00;0.00;0.00;0.000;110145.000;0.000;0;126105.000;15960.000;2968.025;2042006417.000000;2944.793000;;Phablet;Y
2146906665;202208;f52b97195b9cb971320f19802df2daf4;0.000;0;1;0;0;0.00;0.00;0.00;18.00;0.000;0.000;0.000;0;2789.000;2789.000;1860.978;2246827280.000000;;;Phablet;Y
2151435552;202208;d47e18b4ead14f098408b8f6bd2dee94;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;359.310;272329637.000000;359.000000;;Phablet;Y
2163191517;202208;19945c0c6172bb506b0b3857f3814c55;0.000;0;0;0;0;60.00;360.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;2.168;420352998.000000;;;Phablet;Y
2154222307;202208;91cfbccfd7ab3eca0765bf87c5e2e0cc;2632.000;1;15;0;0;120.00;240.00;0.00;0.00;0.000;1840.000;0.000;0;3840.000;2000.000;223.823;43018048.000000;210.504000;;Phablet;Y
2153136249;202208;4225b49e64850c9edf8eb1a63a78f3b3;8000.000;8;3;0;0;1380.00;1140.00;0.00;0.00;0.000;0.000;0.000;0;8275.000;8275.000;121.422;267063669.000000;121.422000;;Feature Phone;N
2156234190;202208;a33e58309aaa76db122a51d262d53ce6;7000.000;7;2;0;0;2160.00;844.00;0.00;0.00;0.000;8990.000;0.000;0;14935.000;5945.000;409.983;472862221.000000;409.983000;;Phablet;Y
2152988109;202208;624113196dab8682f9f8b07aa7888252;2000.000;2;9;0;0;1500.00;704.00;0.00;0.00;0.000;15520.000;0.000;0;18050.000;2530.000;613.615;34367504.000000;611.137000;;Phablet;Y
2146522913;202208;e81a48d125b42cd4decff7dd61e05b36;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;490.000000;;;Phablet;Y
2158456342;202208;5dbe543b66b85b0dc8d38ab99ffd4ce7;4000.000;4;76;9;0;39756.00;37140.00;60.00;0.00;0.000;0.000;0.000;0;54050.000;54050.000;3688.561;66706700790.000000;3688.561000;;Phablet;Y
2152684960;202208;a122b9c9727c37fc7030eb45cf2e5451;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;1301.570;47332.000000;1301.570000;;Smartphone;Y
2162551809;202208;afe1c07668eb921a54b8d0eddc579d60;0.000;0;0;0;0;0.00;720.00;0.00;0.00;0.000;0.000;0.000;0;2795.000;2795.000;1870.890;808.000000;1870.890000;;Phablet;Y
2167043246;202208;3090e3158b892f91c24feceb32201c8f;11754.000;3;0;0;1;540.00;540.00;0.00;240.00;0.000;0.000;0.000;0;5750.000;5750.000;112.996;12910654385.000000;112.996000;;Phablet;Y
2164667874;202208;bfd94eb2cf0ffd9751430d228a034d55;36000.000;8;2;0;0;2100.00;540.00;0.00;60.00;0.000;0.000;0.000;0;35520.000;35520.000;137.219;33101728976.000000;137.219000;;Phablet;Y
2158061331;202208;a752ca5c5fb02614c4417a165b59cab6;3000.000;3;9;0;0;360.00;1262.00;0.00;0.00;0.000;5760.000;0.000;0;8690.000;2930.000;506.005;127363898.000000;505.696000;;Phablet;Y
2159956377;202208;71ce1fc13d1e72e399fd141a6d62bba8;23000.000;7;17;0;0;60.00;1140.00;0.00;0.00;0.000;0.000;0.000;0;23400.000;23400.000;1124.329;2747798208.000000;1124.330000;;Smartphone;Y
2155134690;202208;60ee03e3a1a2eb894480053aa1f78793;6000.000;6;11;0;0;5984.00;284.00;0.00;0.00;0.000;45325.000;0.000;0;50730.000;5405.000;55.445;561629267.000000;55.445000;;Phablet;Y
2165723661;202208;e761ccc6919a8d4ac72bc5c094a81181;15000.000;15;3;0;0;4200.00;4842.00;0.00;0.00;0.000;0.000;0.000;0;13715.000;13715.000;1351.250;456034236.000000;1351.250000;;Phablet;Y
2140690751;202209;a18618ba8247ae4db31674006559a35e;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Router;N
2156610964;202208;e4af2ba4214b3fa8063fe2265edf7f97;2000.000;2;3;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;1970.000;1970.000;333.601;423116686.000000;333.601000;;Tablet;Y
2163151915;202208;2dfefcd2bf25281801f777fa4930f160;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;57295967657.000000;;;Router;N
2153386986;202208;1590c1609dd55b649699e6528cff5302;0.000;0;14;2;0;71460.00;36312.00;756.00;0.00;0.000;0.000;0.000;0;30000.000;30000.000;5461.822;32419075099.000000;5275.972000;;Phablet;Y
2156095976;202208;8425f75d6911d537283059a6ac10a9d8;0.000;0;14;0;0;5835.00;4440.00;0.00;60.00;0.000;0.000;23805.000;0;83505.000;59700.000;1306.216;17398935949.000000;1306.216000;;Smartphone;Y
2147062069;202208;280f74094e3b7526ffbe8db6b544710b;21000.000;21;48;0;0;15988.00;7401.00;0.00;0.00;0.000;172850.000;0.000;0;192145.000;19295.000;1059.035;2678322043.000000;629.412000;;Smartphone;Y
2164132181;202208;8415dc935e194c4f778d8b08a1de85c1;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;509990794.000000;;;Router;N
2162194223;202208;b1cc717aba12132abddb4d1127950061;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;4.956;4188.000000;4.956000;;Phablet;Y
2152577213;202208;62a04ed0bc24a3376a814acae0162ebf;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;1094.656;6801.000000;1094.657000;;Phablet;Y
2151307657;202208;2b26eb13753c01990f01e7f8bd4274e3;18000.000;14;33;1;0;15677.00;12094.00;141.00;0.00;0.000;203590.000;0.000;0;221470.000;17880.000;2907.497;950786449.000000;2561.816000;;Phablet;Y
2150476283;202208;607b42b8d9cb00d6e8ecfc57af7b1604;8000.000;8;12;0;0;9506.00;360.00;0.00;0.00;0.000;70630.000;0.000;0;81930.000;11300.000;3745.434;651611770.000000;3713.220000;;Phablet;Y
2165873348;202208;cf423a10b87d27e008a6cdcbbc89fee3;3000.000;3;3;0;0;1620.00;900.00;0.00;0.00;0.000;0.000;0.000;0;2685.000;2685.000;91.996;373766.000000;91.996000;;Phablet;Y
2153996402;202208;91aa240d3edb59c11d4d032c92c6558c;9000.000;9;17;0;0;6456.00;9503.00;132.00;0.00;0.000;0.000;280.000;0;11141.000;10861.000;5772.811;799064077.000000;5772.811000;;Feature Phone;N
2162033669;202208;f00ed1acf5e2c8009e9e821d5ac6fe6e;8000.000;8;7;0;0;180.00;1200.00;0.00;0.00;0.000;0.000;0.000;0;8020.000;8020.000;1646.258;1399437968.000000;1646.258000;;Phablet;Y
2144802416;202208;a643979fd8f0f1dcbc7940e72eee84d8;57000.000;17;16;1;0;1980.00;12060.00;60.00;0.00;0.000;0.000;735.000;0;60320.000;59585.000;1562.069;49165938380.000000;1507.863000;;Phablet;Y
2148868131;202208;b204b30d72d1a99fecb528a6cfdaffe8;21000.000;21;47;59;0;3960.00;18988.00;0.00;0.00;0.000;169925.000;0.000;0;189685.000;19760.000;2603.758;2224333438.000000;2603.759000;;Phablet;Y
2153807558;202208;5837ef163c647b16f8857cd732c06e0e;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;77911954204.000000;;;Router;N
2156392320;202208;b47a9591ae09b961b7b3620d9ec709e9;16000.000;12;12;0;0;1380.00;3840.00;0.00;0.00;0.000;20010.000;0.000;0;36220.000;16210.000;391.461;3960608583.000000;391.461000;;Phablet;Y
2156962956;202208;08a482771f3acda879d7ff583c84c80e;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;294.446;1710.000000;294.446000;;Phablet;Y
2155609917;202208;a2972282df6f7802f549c2596e91923e;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000000;;;Phablet;Y
2156123015;202208;f51107514a1360399430e197048ba5f8;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;500.000;500.000;0.000;3455.000000;;;Phablet;Y
2154993078;202208;adfcbd9a4ec9970eeac255e5a67e9d06;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;57679224964.000000;;;Router;N
2149664248;202208;fada611eb3788ade872253c4c984d2dd;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;16359209969.000000;;;Router;N
2166722847;202208;def50a938f9222321e4b77c58b5cbfee;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;126.315;6867702.000000;;;Tablet;Y
2152739823;202208;5e051e29b99b917d96579407a5359146;0.000;0;0;0;0;0.00;0.00;1785.00;0.00;0.000;0.000;0.000;0;1338.750;1338.750;0.000;41382904963.000000;;;Router;N
2151494534;202208;4e56ba89c8a6f6c76d2b8b507ce78d6f;24000.000;24;1571;188;0;11340.00;4682.00;0.00;0.00;0.000;108125.000;0.000;0;125330.000;17205.000;3584.117;8335037950.000000;3584.117000;;Smartphone;Y
2162614225;202208;8b80fef3c98e2e11a3851df1c729ed39;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;6.195;20487658505.000000;;;Phablet;Y
2148816622;202208;9c1f8c345714c6683b16e0b4c9f720f7;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;43547096030.000000;;;Router;N
2163751794;202208;bd5ef6d935421cc606d4d8a556dbb30d;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;23707548331.000000;;;Phablet;Y
2159403599;202208;d7abf635b047357250d849d110078e29;0.000;0;0;0;0;3120.00;240.00;0.00;0.00;0.000;0.000;8400.000;0;9300.000;900.000;0.000;1762428.000000;;;Phablet;Y
2152190071;202208;253e0e020b08b8998bf0b34708677ad4;43702.000;12;34;1;0;33420.00;4800.00;0.00;0.00;0.000;276660.000;0.000;0;330855.000;44075.000;2269.659;13794848485.000000;2269.659000;;Phablet;Y
2155084364;202208;c222c60080d59d6b9a54c48f412eecd9;52000.000;12;62;12;0;58587.00;38683.00;480.00;120.00;0.000;474860.000;0.000;0;632715.000;57855.000;4928.123;3189522465.000000;4806.081000;;Phablet;Y
2154329710;202208;eeb3c8d60c2adb9213db7e98e534e25f;19000.000;19;18;0;0;240.00;600.00;0.00;0.00;0.000;0.000;0.000;0;19850.000;19850.000;460.099;2860792932.000000;459.790000;;Phablet;Y
2153930209;202208;49850675cbb2b78bee4da7b21288119c;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;62716767278.000000;;;Router;N
2158376368;202208;cdaefd445b6276c6fbfbab944532f077;5000.000;1;0;0;0;960.00;1320.00;0.00;0.00;0.000;5750.000;0.000;0;8775.000;3025.000;663.353;60.000000;663.353000;;Smartphone;Y
2154677484;202208;69f6ab1d52b6c6903b79dd27979bf2d8;15000.000;3;1;5;0;3000.00;8640.00;0.00;0.00;7700.000;1500.000;0.000;0;20150.000;10950.000;2979.049;0.000000;2924.843000;;Smartphone;Y
2153303580;202208;318088afbd63e27eb0c2b81515cc12d8;0.000;0;22;0;0;36253.00;630.00;60.00;0.00;0.000;0.000;28927.500;0;51527.500;22600.000;76.818;737425072.000000;76.818000;;Phablet;Y
2163744922;202208;7377fdb81dd5b333df59d4b14b51c001;2000.000;2;2;0;0;120.00;180.00;0.00;0.00;0.000;0.000;0.000;0;1255.000;1255.000;0.000;88713511.000000;;;Phablet;Y
2154928301;202208;d436b2e513bf2892ec1930d81841f72d;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;4954152213.000000;;;Router;N
2160487386;202208;465e87d43262e883610c124a35a79f5b;13000.000;13;13;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;13000.000;13000.000;0.000;1084235658.000000;;;Tablet;Y
2153833883;202208;a2d08a834eefa3e1befc2aac98b62e6f;0.000;0;0;1;0;360.00;1008.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;210.320;5668451109.000000;210.320000;;Phablet;Y
2149307810;202209;876fb9b1362077c9054921d98621c1b9;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2162447797;202208;3a54793754a4f9f81b6e586105db8439;12000.000;8;12;0;0;300.00;180.00;0.00;0.00;0.000;0.000;0.000;0;11995.000;11995.000;1440.957;1023292850.000000;1440.957000;;Smartphone;Y
2156239107;202208;3280adbefe760b9457ce17abde56c172;29000.000;29;23;0;0;4500.00;1260.00;0.00;0.00;0.000;21390.000;0.000;0;50945.000;29555.000;306.463;5858808941.000000;306.154000;;Phablet;Y
2155113866;202208;e11f3bba00c7b3abd15279a1310b6de1;126000.000;126;142;0;0;116333.00;5152.00;0.00;0.00;0.000;919900.000;0.000;0;1039650.000;119750.000;529.053;20266081558.000000;529.053000;;Phablet;Y
2146800548;202208;f93f32928c804c006ff0b340b31edefd;9000.000;9;8;2;0;4504.00;3277.00;0.00;0.00;0.000;27880.000;0.000;0;38480.000;10600.000;817.120;1271822943.000000;817.121000;;Smartphone;Y
2153493712;202208;b962dca491202432a0685e96ab18ae01;2000.000;2;1;0;0;3284.00;480.00;0.00;0.00;0.000;26125.000;0.000;0;29080.000;2955.000;2901.366;140.000000;2901.366000;;Phablet;Y
2158239738;202208;348b283b6fdbb58e4d3813addcab7327;4000.000;4;8;0;0;2466.00;902.00;0.00;0.00;0.000;12000.000;0.000;0;16540.000;4540.000;528.124;277936894.000000;527.504000;;Smartphone;Y
2151072672;202208;193a9100457e6f188910874c2bd559ba;54000.000;6;75;6;0;53181.00;24240.00;480.00;0.00;0.000;594845.000;0.000;0;648110.000;53265.000;3463.871;75215514221.000000;3463.871000;;Phablet;Y
2156659893;202208;2f3383ef8534fc2e6ef70bc749102d30;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;43.675;4102.000000;43.675000;;Phablet;Y
2159078353;202208;f0768cddb85274172dd601a22ec01dce;9000.000;9;14;0;0;120.00;60.00;0.00;0.00;0.000;0.000;0.000;0;7800.000;7800.000;855.220;1001076187.000000;855.220000;;Phablet;Y
2166991394;202208;e0be4d3150423583c402a658421299f1;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;712.000000;;;Phablet;Y
2153267264;202208;be38fbaba4121ab4d664de7e3ba6f4f8;0.000;0;12;0;0;1908.00;1020.00;0.00;0.00;0.000;0.000;0.000;0;5250.000;5250.000;472.862;21993400709.000000;165.900000;;Phablet;Y
2157984434;202208;5bc504cc4870cbe44ae95b6665c38a76;10000.000;2;3;2;0;4933.00;2520.00;0.00;0.00;0.000;21720.000;0.000;0;32695.000;10975.000;2057.979;369507763.000000;2057.979000;;Phablet;Y
2149643458;202208;0279d1bff2f1a80dca65e7c453777bf7;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;33203641411.000000;;;Router;N
2155834339;202208;1fa6fbcd906ad80e10a58601b6a54696;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;1195.945;3636192325.000000;1195.635000;;Smartphone;Y
2150736902;202208;dafe2ba2b216910c38b0a5d970230807;29649.000;22;244;2;0;3900.00;6300.00;60.00;0.00;0.000;82405.000;0.000;0;114903.000;32013.000;921.506;8078069466.000000;921.506000;;Phablet;Y
2163447743;202208;7cbb8be675b7ecb59b23cfbd1fa818ec;0.000;0;4;1;0;24911.00;15612.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;1094.656;25501223376.000000;1094.657000;;Phablet;Y
2162562001;202208;4408eb841e10ea23e8f47a0ccc823f9e;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;10362472420.000000;;;Router;N
2153694447;202208;a140aa537c88e1c004ecbf2eb244639b;17000.000;13;21;1;0;9758.00;4140.00;120.00;0.00;0.000;102740.000;0.000;0;118515.000;15775.000;6496.077;48023347743.000000;6496.077000;;Phablet;Y
2154317573;202208;9bd570c77fd834fa0e5970c2300847de;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;30.665;0.000000;30.665000;;Phablet;Y
2151528730;202208;2056bfa11badf73198b8e8b5b0536a5d;13000.000;13;10;1;0;1724.00;19454.00;0.00;0.00;0.000;152100.000;0.000;0;162390.000;10290.000;5415.790;287997.000000;5370.566000;;Phablet;Y
2158577526;202208;a6ccd98491cedb64e85acf907887d877;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;136.847;297098974.000000;136.847000;;Phablet;Y
2159214104;202208;9cc9b1ef34a66c37ee1d82b66b310379;1000.000;1;1;0;0;540.00;300.00;0.00;0.00;0.000;2990.000;0.000;0;4210.000;1220.000;3.407;212020677.000000;3.407000;;Phablet;Y
2153159668;202208;ef3619d5ca166f346abf190f7f3067d2;22000.000;22;15;0;0;900.00;19796.00;0.00;0.00;0.000;158680.000;0.000;0;180525.000;21845.000;2077.740;10568116878.000000;2077.740000;;Smartphone;Y
2153680487;202208;85317f3bd1801bc926c659549075e506;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;70.933;5852.000000;70.933000;;Phablet;Y
2150797038;202208;ec315294a3b58d2ad8863926af5da4ae;51000.000;51;37;1;0;29782.00;48402.00;0.00;0.00;0.000;423105.000;0.000;0;466875.000;43770.000;4926.511;9760065284.000000;4926.511000;;Phablet;Y
2153952968;202208;922ead5a92540d163591e7f661fbc72d;37000.000;25;31;7;0;19377.00;23122.00;0.00;0.00;0.000;312240.000;0.000;0;345800.000;33560.000;13135.815;5810856643.000000;13134.576000;;Phablet;Y
2148664824;202208;b92961d4327e96082e6bc359c8ea02c4;15000.000;15;35;0;0;6720.00;9628.00;0.00;0.00;0.000;121660.000;0.000;0;136230.000;14570.000;556.621;1877373916.000000;539.894000;;Basic Phone;N
2162095930;202208;3d31f3986ffaddf4b22a51d9e08920f6;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;277.657;109034.000000;277.657000;;Phablet;Y
2151915401;202208;28bd68badfdeab43792ed9f303ae1a31;29000.000;25;32;46;0;7404.00;47077.00;0.00;0.00;0.000;290650.000;0.000;0;320430.000;29780.000;13974.865;3315866758.000000;13974.865000;;Phablet;Y
2154288029;202208;3cb924af2dd8667892cda6a63e6b90f0;11000.000;3;28;24;0;54775.00;4296.00;0.00;0.00;0.000;10500.000;35000.000;0;68450.000;22950.000;1332.930;22669749648.000000;756.176000;;Smartphone;Y
2154800528;202208;72b3af281f1c8fe772a21b891f3009fc;1000.000;1;5;0;0;180.00;600.00;0.00;0.00;0.000;2760.000;0.000;0;3615.000;855.000;594.410;490702753.000000;594.410000;;Feature Phone;N
2163596080;202208;c6cb4d579b5a096e171f578d487e3ac6;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;6608530709.000000;;;Router;N
2153169063;202208;a165a68be0f6a82594e25c4d499fa729;11000.000;11;12;0;0;6756.00;4042.00;0.00;0.00;0.000;0.000;0.000;0;11650.000;11650.000;4110.320;1114660418.000000;4110.320000;;Phablet;Y
2159521172;202208;2bcf8af7dd64563241032c1c3faf2465;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;1015.000;1015.000;0.000;5492961667.000000;;;Phablet;Y
2155279351;202208;9aac1d054c23ea2cc26bbaa5a6bde2ed;0.000;0;0;0;0;120.00;120.00;0.00;0.00;0.000;0.000;0.000;0;550.000;550.000;489.715;647680.000000;489.715000;;Phablet;Y
2161398829;202208;d907bce1baa458967c7301e22096e96f;7000.000;7;5;4;0;2640.00;3660.00;0.00;0.00;0.000;0.000;0.000;0;6300.000;6300.000;1837.540;167133134.000000;1619.786000;;Phablet;Y
2153568594;202208;b6bd576ccc66371ccf67afc0985d3e77;27000.000;27;53;5;0;16424.00;3240.00;180.00;0.00;0.000;148935.000;0.000;0;175525.000;26590.000;2692.284;1763032497.000000;2692.284000;;Phablet;Y
2161990711;202208;d3bfea9b1a54359d24b5bfd1d8dcf959;2000.000;2;4;0;0;180.00;0.00;0.00;0.00;0.000;0.000;0.000;0;2005.000;2005.000;135.361;1841338066.000000;135.361000;;Phablet;Y
2160611995;202208;b06635f5de2fc3ce5bddbdb9d290a6d5;3000.000;3;4;0;0;60.00;180.00;0.00;0.00;0.000;0.000;0.000;0;4345.000;4345.000;512.568;3115854.000000;512.568000;;Phablet;Y
2152969013;202208;d5d05e186ea0f893c23a8ff2313e9c0f;22807.000;1;1;0;0;18420.00;13380.00;0.00;0.00;0.000;241960.000;0.000;0;265705.000;23745.000;488.166;50910870437.000000;482.900000;;Phablet;Y
